예측유형,학교유형,학교명,SIG_KOR_NM,SIG_CD,년2023,년2024,년2025,년2026,년2027,년2028,년2029,년2030,년2031,년2032,년2033,년2034,년2035,년2036,년2037,년2038,년2039,년2040,년2041,년2042
무이동,초등학교,대구수창초등학교,중구,27110,281.6130028,327.2698802,303.6606593,281.4670364,255.9630173,232.2358708,212.3322445,195.8516241,184.8010748,180.1240346,181.1553967,185.9888179,194.2442702,205.0266241,216.0913918,226.1517844,234.9100354,242.1763787,247.8231662,250.8262124
무이동,초등학교,대구방촌초등학교,동구,27140,347.0535613,327.8905068,305.4675551,285.4791288,261.3709274,236.2127392,214.676317,197.1739433,184.6578208,176.9999557,175.5462131,178.1636034,184.5602863,194.6145844,205.7194537,215.9943828,225.1234057,232.8811943,239.1066403,243.1019003
무이동,초등학교,대구남부초등학교,달서구,27290,345.503607,328.0100031,305.7831951,286.3902089,262.2966854,237.0836487,215.6920326,198.0168628,185.5592753,178.5235643,177.3083543,179.7349427,186.0442325,196.122941,207.2388501,217.5110647,226.6261881,234.3638805,240.5647418,244.4399468
무이동,초등학교,대구동산초등학교,수성구,27260,383.1135385,332.1059555,309.4304067,290.7409385,267.5304385,241.5173713,219.2781735,200.7796893,187.7709208,179.3458046,177.1622892,178.7896654,184.2080928,193.9216076,205.1586268,215.6166741,224.9727336,232.9883883,239.4930614,243.8052657
무이동,초등학교,대구덕인초등학교,달서구,27290,349.7630093,332.465998,309.364583,289.3180015,264.9038555,239.5778486,218.152682,200.4207478,187.9913298,181.2143017,180.4473411,183.3260225,189.9509696,200.2250528,211.4793686,221.8525585,231.0300033,238.7933889,244.9875305,248.78313
무이동,초등학교,대구대천초등학교,북구,27230,366.7609939,338.8480528,316.0589031,297.1978096,272.9056858,246.522502,223.8158431,205.2472032,191.9659113,183.9269994,182.0308309,183.7361761,189.5005949,199.6313408,211.1141175,221.779061,231.296425,239.4317697,246.0091815,250.2576394
무이동,초등학교,대구산격초등학교,북구,27230,379.3126631,342.454889,319.6187317,300.6316668,276.1829274,249.3977307,226.6169599,207.623102,194.2560024,186.3042865,184.3481503,185.98226,191.7734314,201.9851361,213.593161,224.3734139,233.9947329,242.2185697,248.8694053,253.1554574
무이동,초등학교,대구태현초등학교,북구,27230,379.2397097,343.0584083,320.2659124,301.7420203,277.4553911,250.3986648,227.2891567,208.2381001,194.4951532,186.1155497,183.900217,185.1795784,190.6744239,200.8147672,212.4484461,223.2779533,232.9685141,241.277558,248.0230209,252.4700115
무이동,초등학교,대구팔공초등학교,동구,27140,334.4991193,343.9842132,317.1783764,295.8470578,271.0807653,245.9498373,224.9673197,207.2237955,195.3444822,190.6001433,192.2896982,196.8432618,204.3411078,215.1189519,226.6971739,237.237044,246.4290793,254.0783736,260.0547914,263.226829
무이동,초등학교,대구도림초등학교,달성군,27710,385.8229467,350.340508,327.6565047,308.1432259,282.908037,255.1695972,231.5297371,212.1380767,198.0115279,189.0836903,186.4536508,187.8096648,193.6593145,204.1165097,216.0130581,227.0975783,237.0263567,245.5457376,252.4670221,257.1186803
무이동,초등학교,대구매천초등학교,북구,27230,370.1536418,350.9999878,327.0571464,306.2958024,280.5471168,253.6479866,230.7840741,211.8931102,198.639527,191.2015817,190.0040948,192.6723049,199.4384251,210.2203509,222.1105031,233.0926231,242.831809,251.0940062,257.7098868,261.8141213
무이동,초등학교,대구성북초등학교,북구,27230,388.6021018,351.513998,327.2397117,307.1986207,282.1356043,254.7863745,231.4782375,212.4423875,198.5785602,190.2900519,188.6978872,190.8373481,196.9963337,207.5400299,219.4432288,230.4829667,240.3198568,248.7112245,255.4796276,259.8869508
무이동,초등학교,대구도원초등학교,달서구,27290,398.223276,354.75663,331.6417662,313.2149574,288.2405918,260.1440973,236.0559417,216.0263435,201.8328314,193.176601,190.5818551,191.4408601,196.7967594,207.1804739,219.2159901,230.4369629,240.4956927,249.1404571,256.179017,260.7928463
무이동,초등학교,대구성지초등학교,달서구,27290,397.4427813,355.3091331,331.1251355,311.3643982,286.2016456,258.6001953,235.1286942,215.4007156,201.7794938,193.8198907,192.087603,193.9945186,200.0291966,210.5880403,222.615848,233.7694574,243.7076619,252.1868431,259.030066,263.3591505
무이동,초등학교,대구함지초등학교,북구,27230,407.5700224,358.2617882,334.3626332,314.9965489,289.4594431,261.3365316,237.4006381,217.6194051,203.3902861,195.1561235,193.2247705,194.7417252,200.65813,211.3498063,223.5004453,234.7874586,244.8637397,253.4819253,260.455452,264.9587465
무이동,초등학교,대구용전초등학교,달서구,27290,418.1040698,360.3205636,335.4734493,314.239785,288.5078267,260.5955973,236.7386151,217.1134221,203.1889729,194.3707023,192.4516529,194.8620886,201.3237827,212.0964124,224.2881157,235.5997441,245.6829457,254.2843423,261.2242449,265.7625457
무이동,초등학교,대구신흥초등학교,달서구,27290,409.8289904,370.0797517,344.9405705,324.2393401,297.6643305,268.8739355,244.1632667,224.0750307,209.4778767,200.8315019,199.0236479,201.0402125,207.4406084,218.5648883,231.1062249,242.7434257,253.1173885,261.9743974,269.1237456,273.7404725
무이동,초등학교,대구효목초등학교,동구,27140,412.9131333,371.6795442,346.9344485,326.0643739,299.4785962,270.253281,245.5524099,225.0434431,210.3053967,201.4363974,199.2491345,201.0634501,207.4228633,218.5397521,231.1452006,242.8574942,253.3169591,262.2609927,269.498166,274.2541602
무이동,초등학교,대구대남초등학교,달서구,27290,409.6735558,372.7509903,348.2995349,326.4833646,299.1259657,270.2756561,245.4732975,225.0320165,210.808988,201.9394625,199.5924874,201.8228115,208.6631235,219.9627847,232.6023451,244.3314102,254.7875864,263.7100623,270.90814,275.5283922
무이동,초등학교,대구내당초등학교,달서구,27290,287.8763738,374.8433323,344.9367955,319.2560815,291.1901992,264.5722085,242.4478051,223.9526564,211.6652845,207.2065325,210.0119824,216.5544075,226.0660325,238.2766142,250.8827,262.276843,272.1279366,280.2337986,286.4684663,289.5839038
무이동,초등학교,대구용계초등학교,달성군,27710,410.3797616,379.7435502,354.1640729,331.3769221,303.1753764,274.1117245,249.4807563,229.0911303,214.8392981,206.9342717,205.6362019,208.6436669,216.1956229,227.9695333,240.8423809,252.723406,263.2509037,272.1720361,279.3045388,283.7049888
무이동,초등학교,대구이곡초등학교,달서구,27290,443.9223834,382.2832199,355.8854707,334.7286934,308.0155539,278.2007764,252.6970352,231.5326731,216.5987768,207.4274921,205.3714646,207.3085376,213.5553758,224.787304,237.7196798,249.7351315,260.4637443,269.6387753,277.066073,281.8894721
무이동,초등학교,대구화원초등학교,달성군,27710,400.2366911,384.8721727,359.2561111,337.5513114,309.4506283,279.540427,254.081763,233.1830161,218.153893,209.6825606,207.9386766,210.1267047,217.0718862,228.8058225,241.8641819,253.961409,264.7264425,273.8985461,281.2818811,285.9652434
무이동,초등학교,대구신성초등학교,동구,27140,364.9891609,386.0367522,358.7485956,334.5305145,305.9807096,276.548946,252.0010155,231.8562812,217.2028032,209.3313585,208.8537451,212.7460583,220.8826002,232.9778902,246.0481579,258.0738579,268.6924639,277.6498357,284.7707029,289.2143791
무이동,초등학교,대구인지초등학교,서구,27170,417.8317969,386.2456824,359.6049014,337.1318212,309.1203199,279.5930749,254.5203311,233.5541587,219.1482046,211.2696338,210.1326421,213.0180927,220.2988689,232.0730531,245.1452394,257.2118268,267.9062204,276.9740922,284.2322375,288.6554093
무이동,초등학교,대구효명초등학교,남구,27200,411.5363761,388.5703039,362.3963726,339.5130115,311.015163,281.0468474,255.6214753,234.6113176,219.7670277,211.2467693,209.624029,212.3616789,219.7465272,231.6517567,244.8231842,257.006057,267.8280778,277.0255736,284.407649,289.0635291
무이동,초등학교,대구노전초등학교,달서구,27290,440.0417079,392.9090579,365.6118018,343.6369417,315.4572129,284.9820656,259.0960602,238.0343986,222.4997862,213.9909283,212.8173357,215.2757251,222.2545147,234.171327,247.4827326,259.7999163,270.7462685,280.0603961,287.5462198,292.3006669
무이동,초등학교,대구용산초등학교,달서구,27290,442.8413556,395.0874677,368.8809251,346.9745008,318.5327345,287.6005613,261.0355014,239.37613,223.6918771,214.1443341,211.7337908,213.5479984,220.2363141,232.0712168,245.4722186,257.9303887,269.0599328,278.5845531,286.295698,291.3369045
무이동,초등학교,대구교육대학교대구부설초등학교,달서구,27290,415.2397777,397.8872206,370.5940642,346.8024767,317.6777295,287.1937534,261.2613625,239.8802594,224.8480502,216.1897655,214.7631428,217.882301,225.5779434,237.7752857,251.2487378,263.6972644,274.7407648,284.1116434,291.6182689,296.3168294
무이동,초등학교,대구성산초등학교,달서구,27290,435.2753554,403.1182668,374.8908175,351.5381191,322.7963723,291.6562935,265.1648021,243.3930237,227.7777026,218.5984067,217.0943347,219.8965339,227.1585843,239.2848321,252.9233935,265.5499421,276.7780401,286.3332305,294.0181129,298.9401561
무이동,초등학교,대구서변초등학교,북구,27230,447.1020118,405.8708748,377.124161,354.0782123,325.2578762,294.2428886,267.6597439,245.6365637,230.3532664,221.8030405,220.6874126,223.56778,230.8134298,242.9946737,256.7110258,269.3855422,280.6313867,290.1821178,297.8433732,302.5454084
무이동,초등학교,대구해서초등학교,동구,27140,442.1591793,411.7928461,384.4892256,358.8174069,327.4296455,296.0810864,269.9005619,248.0052202,232.8349099,225.0031155,223.99693,227.8043027,236.7122435,249.799926,263.7764919,276.6328644,287.981688,297.5534939,305.158207,309.7370355
무이동,초등학교,대구삼덕초등학교,중구,27110,437.1640731,414.1309536,385.9112682,361.2998325,330.9769626,299.162009,272.1397853,249.8259394,234.111983,225.0847652,223.5140211,226.6330148,234.5855395,247.2758406,261.3047076,274.2716043,285.7806025,295.5522233,303.3856461,308.302843
무이동,초등학교,대구용호초등학교,동구,27140,467.8371612,419.5751193,391.1801313,365.9106994,335.0450176,302.6896529,275.1729252,252.6766496,236.5413416,226.8999235,225.0218043,228.1743236,236.2897608,249.1694923,263.3902468,276.550319,288.2461153,298.1890302,306.171952,311.2982632
무이동,초등학교,대구대곡초등학교,달서구,27290,477.3647656,420.926741,393.20329,369.0294588,338.4265895,305.5606404,277.7073895,254.5654133,238.1889236,228.3905514,225.9554388,228.2874878,235.8465551,248.5792335,262.8590879,276.1095904,287.924025,298.0076828,306.1461326,311.4106829
무이동,초등학교,대구대진초등학교,달서구,27290,467.9653529,421.6748144,393.0605269,369.3794347,339.1395236,306.2585207,278.1768331,255.2453284,238.575412,228.6980094,226.61411,228.9194852,236.2286419,248.8996734,263.1909903,276.4529205,288.2770338,298.3724838,306.522839,311.8114888
무이동,초등학교,북대구초등학교,북구,27230,447.4512256,422.68075,393.7552373,370.1470943,340.2639975,307.275332,279.0071062,255.8055355,239.1507009,228.8988042,226.5720948,228.7588387,235.8270496,248.3546349,262.6656459,275.9628468,287.8357827,297.989046,306.205276,311.5770402
무이동,초등학교,대구동호초등학교,동구,27140,485.6034392,428.1990805,398.7486942,374.7168729,344.0908325,311.3410218,282.7542581,259.2778026,243.205676,233.5311506,231.5102855,234.0794401,241.4866764,254.2563591,268.7364979,282.1557589,294.0992647,304.2800522,312.482998,317.5653639
무이동,초등학교,대구화남초등학교,달성군,27710,479.6838823,428.2110312,399.2070946,375.798328,345.7022568,312.1122122,283.1361297,259.4487513,242.4017545,231.5707882,228.768676,230.5581183,237.3791795,249.9479939,264.4497964,277.9542024,290.0417312,300.4086793,308.8282644,314.4026627
무이동,초등학교,대구월촌초등학교,달서구,27290,461.812738,430.5680079,401.2199478,375.4061242,343.7203813,310.677862,282.8179335,259.6912653,243.4168777,234.3765663,232.9976599,236.4292974,244.903492,258.1912568,272.7806182,286.2475866,298.1830914,308.2990323,316.3902742,321.4262458
무이동,초등학교,대구동원초등학교,수성구,27260,455.8049623,431.9350864,402.9592833,377.9379407,346.4249831,312.9448286,284.4048542,260.9963871,244.2437739,234.3830776,232.2983328,235.0217486,242.9588265,256.1054363,270.7502899,284.3196522,296.3966983,306.6849673,314.9666302,320.2704376
무이동,초등학교,대구들안길초등학교,수성구,27260,417.1112186,433.0602642,400.7404603,374.6941501,343.2013799,311.3527616,283.8711559,261.2751841,246.0457702,238.8024987,239.5277405,244.2975511,253.2020587,266.6336927,281.2329177,294.5988728,306.3289896,316.1675361,323.9296262,328.2217272
무이동,초등학교,대구진천초등학교,달서구,27290,462.3233885,438.3937518,407.8421207,381.5102955,349.4125622,316.0561373,287.8437203,264.3961913,248.092641,239.2764559,238.3273676,242.119659,250.813464,264.333602,279.169384,292.8402244,304.9320063,315.158079,323.3151177,328.2803178
무이동,초등학교,대구와룡초등학교,달서구,27290,506.508235,451.9209579,420.275127,394.8818386,363.2178646,328.0768865,298.2180323,273.4513988,255.8138378,245.3359222,243.3974356,246.0692321,253.7243472,267.1106892,282.39559,296.5703444,309.2009227,319.9762182,328.6721686,334.2834373
무이동,초등학교,대구상인초등학교,달서구,27290,472.1537806,455.4764713,423.9380283,396.2592586,362.6270257,327.9671279,298.6847683,274.4504622,257.467629,248.2691823,247.2583798,251.3061125,260.5268431,274.6671979,290.0893969,304.2976045,316.8612718,327.4818632,335.9476409,341.1210984
무이동,초등학교,대구대봉초등학교,남구,27200,501.5648313,462.1135999,430.9051579,405.0720366,372.0673192,336.0466323,305.2541793,279.863398,261.7863301,250.9435058,248.4606719,250.8653669,258.7578259,272.5605725,288.2175531,302.7533016,315.7202081,326.7980187,335.7500198,341.5307914
무이동,초등학교,대구경운초등학교,서구,27170,513.8380289,463.8273954,434.0551189,408.0317866,374.0217495,337.6736956,306.9375114,281.2843504,263.1857345,252.7656676,249.9918531,252.1899365,260.4474521,274.5498553,290.3068795,304.9292984,317.9687812,329.1029351,338.09201,343.8465356
무이동,초등학교,대구태암초등학교,북구,27230,485.1294455,466.0836059,433.0960426,404.7796728,370.5842905,335.3718492,305.6296792,280.9077031,263.7806885,254.8575203,254.3540781,258.7917708,268.2831186,282.7417217,298.5044634,312.9996945,325.7901752,336.5775273,345.1516639,350.2725901
무이동,초등학교,대구동촌초등학교,동구,27140,526.877251,466.3114482,436.2328019,408.4924257,373.7659119,337.2078676,306.634433,281.3637326,262.9791054,252.2141883,249.5957865,252.5145851,261.502523,275.9237307,291.7743691,306.4662044,319.5501088,330.6972723,339.6708393,345.550316
무이동,초등학교,대구문성초등학교,북구,27230,523.4375921,466.664335,433.8885069,406.8485642,373.556552,337.6621191,306.855801,281.6879146,263.7346481,253.0062867,251.2105346,254.4869505,262.8705278,276.8851651,292.6666858,307.2791538,320.273625,331.3336567,340.2296409,345.8997841
무이동,초등학교,대구구지초등학교,달성군,27710,485.8188016,466.9643277,435.2014676,405.6956985,370.3415614,335.088418,305.4995491,280.7818726,263.8517347,254.99441,254.1358299,258.8462088,269.0312196,283.8194971,299.6434571,314.1841861,327.0037269,337.7994099,346.361043,351.463635
무이동,초등학교,대구송일초등학교,달서구,27290,515.3563233,472.196297,439.420655,412.7797179,379.1397576,342.7297733,311.4217392,285.7446001,267.5573069,256.8707454,254.9253465,257.8513677,266.0867906,280.2215997,296.1978666,310.999525,324.1714583,335.3949093,344.4342238,350.1521832
무이동,초등학교,대구장산초등학교,달서구,27290,541.8397054,478.7039292,447.4324445,421.0874553,386.5203723,348.8614552,316.6071699,290.2579528,271.1149089,259.4692757,256.3214304,258.2795935,266.3174899,280.6685956,296.9192339,312.0378874,325.5562025,337.136724,346.5236293,352.6973795
무이동,초등학교,대구월배초등학교,달서구,27290,489.2058705,485.867995,453.4021532,425.4288923,389.8083756,352.2529912,320.3165381,293.9623843,275.2960259,264.772696,262.6984869,265.8032694,274.8350085,289.7025542,306.1800421,321.4276935,334.9789472,346.5060317,355.7666878,361.5818321
무이동,초등학교,대구남도초등학교,남구,27200,528.7233603,491.5246795,458.831376,431.3167736,395.9471958,357.5530184,324.5567235,297.5751097,278.2180792,266.3060587,263.2828085,265.6691635,274.0580194,288.7678528,305.4334109,320.9235869,334.7588232,346.5948053,356.1740254,362.4231823
무이동,초등학교,경북대학교사범대학부설초등학교,중구,27110,534.3291095,497.2916926,463.877643,433.790136,396.8347855,358.7154136,326.4392939,299.7322579,281.0214006,270.4221474,268.5558681,272.5171883,282.443309,297.8555542,314.7145267,330.2820076,344.0836272,355.7847895,365.1461257,370.9775128
무이동,초등학교,효성초등학교,달서구,27290,530.5337402,498.7922559,464.2932104,433.778411,396.9447934,359.0161079,326.90068,300.3202461,281.790788,271.5113968,270.2375778,274.7021786,284.8145142,300.2736473,317.1593864,332.7219503,346.4889627,358.1311779,367.4163806,373.1124098
무이동,초등학교,대구매곡초등학교,달성군,27710,547.0446084,503.2414788,470.4283833,441.6926059,405.211538,365.7107142,332.2815239,304.4286477,284.7075725,272.6601923,269.3819928,271.8990607,280.7618679,295.9109895,312.9894395,328.8580507,343.0289644,355.144337,364.9443817,371.3614235
무이동,초등학교,대구장기초등학교,달서구,27290,553.3010123,508.9302953,475.0599648,445.6978472,408.547449,369.0918188,335.479764,307.7179062,288.1080332,276.5893799,274.0108482,277.1094963,286.4211237,301.8920606,319.1495672,335.1414769,349.3769341,361.5062963,371.2730497,377.4936309
무이동,초등학교,대구대서초등학교,달서구,27290,591.0520647,511.7193214,478.4968012,449.8091586,412.4596581,372.2970726,338.3509237,310.2061034,290.0187314,278.3599505,275.4227839,277.8886395,286.9406058,302.4769954,319.857359,335.9889121,350.376746,362.664729,372.5877889,378.9995353
무이동,초등학교,대구칠곡초등학교,북구,27230,552.0937866,519.3357021,483.9534166,452.8652782,414.636733,374.8018343,341.0775616,313.2074167,293.5552978,282.5038981,280.7466851,284.8384063,295.0128269,311.0238356,328.6203101,344.8692526,359.2758217,371.492077,381.2686714,387.3668462
무이동,초등학교,대구대명초등학교,남구,27200,521.1667261,524.461822,489.3495097,459.7783449,422.5316117,381.3668009,346.3236092,317.2460978,296.5837316,283.5871231,280.1793127,282.7145544,291.5282698,307.0705463,324.8421529,341.3721026,356.150595,368.8029831,379.0579887,385.8360983
무이동,초등학교,대구도남초등학교,북구,27230,538.9879289,537.4127232,499.699847,465.3518436,425.3362797,384.615001,350.4984338,322.3152854,302.3964226,291.403835,290.4992358,296.1466208,307.7102029,324.5721457,342.7613058,359.4915802,374.2581153,386.7059456,396.5937519,402.6973145
무이동,초등학교,대구신매초등학교,수성구,27260,585.7481815,544.0323695,509.0651196,479.1336395,440.0458526,396.9021806,360.1806468,329.83095,307.9602775,294.2178482,290.0123971,291.8895032,300.8188468,317.0028839,335.4790546,352.6993894,368.1304404,381.3780389,392.1486242,399.3560337
